url	ns	type	id	name	description	code	graphdl	predicate	object	preposition	complement	confidence	occupations	occupationCount
https://tasks.org.ai/Direct_or_coordinate_financial_or_budget_activities_to_fund_operations,_maximize_investments,_or_increase_efficiency.	tasks.org.ai	Task	Direct_or_coordinate_financial_or_budget_activities_to_fund_operations,_maximize_investments,_or_increase_efficiency.	Direct or coordinate financial or budget activities to fund operations, maximize investments, or increase efficiency.	Direct or coordinate financial or budget activities to fund operations, maximize investments, or increase efficiency.	20703	Direct.or.coordinate.financial.or.budget.activities.to.operations [Direct.or.coordinate.financial.to.operations,Direct.budget.activities.to.operations]	Direct	or coordinate financial or budget activities	to	operations	1	https://onet.org.ai/Task/20703	1
https://tasks.org.ai/Plan_or_direct_activities,_such_as_sales_promotions,_that_require_coordination_with_other_department_managers.	tasks.org.ai	Task	Plan_or_direct_activities,_such_as_sales_promotions,_that_require_coordination_with_other_department_managers.	Plan or direct activities, such as sales promotions, that require coordination with other department managers.	Plan or direct activities, such as sales promotions, that require coordination with other department managers.	20706	Plan.or.direct.activities [Plan.or.direct.activities]	Plan	or direct activities			1	https://onet.org.ai/Task/20706	1
https://tasks.org.ai/Perform_personnel_functions,_such_as_selection,_training,_or_evaluation.	tasks.org.ai	Task	Perform_personnel_functions,_such_as_selection,_training,_or_evaluation.	Perform personnel functions, such as selection, training, or evaluation.	Perform personnel functions, such as selection, training, or evaluation.	20705	Perform.personnel.functions	Perform	personnel functions			1	https://onet.org.ai/Task/20705	1
https://tasks.org.ai/Establish_or_implement_departmental_policies,_goals,_objectives,_or_procedures_in_conjunction_with_board_members,_organization_officials,_or_staff_members.	tasks.org.ai	Task	Establish_or_implement_departmental_policies,_goals,_objectives,_or_procedures_in_conjunction_with_board_members,_organization_officials,_or_staff_members.	Establish or implement departmental policies, goals, objectives, or procedures in conjunction with board members, organization officials, or staff members.	Establish or implement departmental policies, goals, objectives, or procedures in conjunction with board members, organization officials, or staff members.	20704	Establish.or.implement.departmental.policies [Establish.or.implement.departmental.policies]	Establish	or implement departmental policies			1	https://onet.org.ai/Task/20704	1
https://tasks.org.ai/Monitor_suppliers_to_ensure_that_they_efficiently_and_effectively_provide_needed_goods_or_services_within_budgetary_limits.	tasks.org.ai	Task	Monitor_suppliers_to_ensure_that_they_efficiently_and_effectively_provide_needed_goods_or_services_within_budgetary_limits.	Monitor suppliers to ensure that they efficiently and effectively provide needed goods or services within budgetary limits.	Monitor suppliers to ensure that they efficiently and effectively provide needed goods or services within budgetary limits.	20702	Monitor.suppliers.to.needed.goods.budgetary.limits	Monitor	suppliers	to	needed goods budgetary limits	1	https://onet.org.ai/Task/20702	1
https://tasks.org.ai/Manage_the_movement_of_goods_into_and_out_of_production_facilities_to_ensure_efficiency,_effectiveness,_or_sustainability_of_operations.	tasks.org.ai	Task	Manage_the_movement_of_goods_into_and_out_of_production_facilities_to_ensure_efficiency,_effectiveness,_or_sustainability_of_operations.	Manage the movement of goods into and out of production facilities to ensure efficiency, effectiveness, or sustainability of operations.	Manage the movement of goods into and out of production facilities to ensure efficiency, effectiveness, or sustainability of operations.	20708	Manage.movement.of.goods.production.facilities.efficiency	Manage	movement	of	goods production facilities efficiency	1	https://onet.org.ai/Task/20708	1
https://tasks.org.ai/Set_prices_or_credit_terms_for_goods_or_services,_based_on_forecasts_of_customer_demand.	tasks.org.ai	Task	Set_prices_or_credit_terms_for_goods_or_services,_based_on_forecasts_of_customer_demand.	Set prices or credit terms for goods or services, based on forecasts of customer demand.	Set prices or credit terms for goods or services, based on forecasts of customer demand.	20707	Set.prices.or.credit.terms.for.goods [Set.prices.for.goods,Set.credit.terms.for.goods]	Set	prices or credit terms	for	goods	1	https://onet.org.ai/Task/20707	1
https://tasks.org.ai/Perform_sales_floor_work,_such_as_greeting_or_assisting_customers,_stocking_shelves,_or_taking_inventory.	tasks.org.ai	Task	Perform_sales_floor_work,_such_as_greeting_or_assisting_customers,_stocking_shelves,_or_taking_inventory.	Perform sales floor work, such as greeting or assisting customers, stocking shelves, or taking inventory.	Perform sales floor work, such as greeting or assisting customers, stocking shelves, or taking inventory.	944	Perform.sales.floor.work	Perform	sales floor work			1	https://onet.org.ai/Task/944	1
https://tasks.org.ai/Develop_or_implement_product-marketing_strategies,_including_advertising_campaigns_or_sales_promotions.	tasks.org.ai	Task	Develop_or_implement_product-marketing_strategies,_including_advertising_campaigns_or_sales_promotions.	Develop or implement product-marketing strategies, including advertising campaigns or sales promotions.	Develop or implement product-marketing strategies, including advertising campaigns or sales promotions.	945	Develop.or.implement.product [Develop.or.implement.product]	Develop	or implement product			1	https://onet.org.ai/Task/945	1
https://tasks.org.ai/Direct_non-merchandising_departments_of_businesses,_such_as_advertising_or_purchasing.	tasks.org.ai	Task	Direct_non-merchandising_departments_of_businesses,_such_as_advertising_or_purchasing.	Direct non-merchandising departments of businesses, such as advertising or purchasing.	Direct non-merchandising departments of businesses, such as advertising or purchasing.	947	Direct.non	Direct	non			1	https://onet.org.ai/Task/947	1
https://tasks.org.ai/Implement_or_oversee_environmental_management_or_sustainability_programs_addressing_issues_such_as_recycling,_conservation,_or_waste_management.	tasks.org.ai	Task	Implement_or_oversee_environmental_management_or_sustainability_programs_addressing_issues_such_as_recycling,_conservation,_or_waste_management.	Implement or oversee environmental management or sustainability programs addressing issues such as recycling, conservation, or waste management.	Implement or oversee environmental management or sustainability programs addressing issues such as recycling, conservation, or waste management.	19501	Implement.or.oversee.environmental.management.or.sustainability.programs.addressing.issues.such.as.recycling [Implement.or.oversee.environmental.management,Implement.sustainability.programs.addressing.issues.such.as.recycling]	Implement	or oversee environmental management or sustainability programs addressing issues such as recycling			1	https://onet.org.ai/Task/19501	1
https://tasks.org.ai/Plan_store_layouts_or_design_displays.	tasks.org.ai	Task	Plan_store_layouts_or_design_displays.	Plan store layouts or design displays.	Plan store layouts or design displays.	949	Plan.store.layouts.or.design.displays [Plan.store.layouts,Plan.design.displays]	Plan	store layouts or design displays			1	https://onet.org.ai/Task/949	1
https://tasks.org.ai/Recommend_locations_for_new_facilities,_or_oversee_the_remodeling_or_renovating_of_current_facilities.	tasks.org.ai	Task	Recommend_locations_for_new_facilities,_or_oversee_the_remodeling_or_renovating_of_current_facilities.	Recommend locations for new facilities, or oversee the remodeling or renovating of current facilities.	Recommend locations for new facilities, or oversee the remodeling or renovating of current facilities.	948	Recommend.locations.for.new.facilities	Recommend	locations	for	new facilities	1	https://onet.org.ai/Task/948	1
https://tasks.org.ai/Analyze_and_understand_the_local_and_national_implications_of_proposed_legislation.	tasks.org.ai	Task	Analyze_and_understand_the_local_and_national_implications_of_proposed_legislation.	Analyze and understand the local and national implications of proposed legislation.	Analyze and understand the local and national implications of proposed legislation.	15267	Analyze.understand.the.local.and.national.implications.of.proposed.legislation. [Analyze.local.and.national.implications.of.legislation,understand.local.and.national.implications.of.legislation]	Analyze	understand the local and national implications of proposed legislation.			1	https://onet.org.ai/Task/15267	1
https://tasks.org.ai/Appoint_nominees_to_leadership_posts,_or_approve_such_appointments.	tasks.org.ai	Task	Appoint_nominees_to_leadership_posts,_or_approve_such_appointments.	Appoint nominees to leadership posts, or approve such appointments.	Appoint nominees to leadership posts, or approve such appointments.	15268	nominees.to.leadership	nominees		to	leadership	1	https://onet.org.ai/Task/15268	1
