ns	type	id	name	description	code	taskType
onet.org.ai	Task	Monitor_And_Analyze_Sales_Promotion_Results_To_Determine_Cost_Effectiveness_Of_Promotion_Campaigns	Monitor and analyze sales promotion results to determine cost effectiveness of promotion campaigns.	Monitor and analyze sales promotion results to determine cost effectiveness of promotion campaigns.	3233	Core
onet.org.ai	Task	Identify_And_Develop_Contacts_For_Promotional_Campaigns_And_Industry_Programs_That_Meet_Identified_Buyer_Targets_Such_As_Dealers_Distributors_Or_Consumers	Identify and develop contacts for promotional campaigns and industry programs that meet identified buyer targets, such as dealers, distributors, or consumers.	Identify and develop contacts for promotional campaigns and industry programs that meet identified buyer targets, such as dealers, distributors, or consumers.	3229	Core
onet.org.ai	Task	Track_Program_Budgets_Expenses_And_Campaign_Response_Rates_To_Evaluate_Each_Campaign_Based_On_Program_Objectives_And_Industry_Norms	Track program budgets, expenses, and campaign response rates to evaluate each campaign, based on program objectives and industry norms.	Track program budgets, expenses, and campaign response rates to evaluate each campaign, based on program objectives and industry norms.	3239	Core
onet.org.ai	Task	Read_Trade_Journals_And_Professional_Literature_To_Stay_Informed_On_Trends_Innovations_And_Changes_That_Affect_Media_Planning	Read trade journals and professional literature to stay informed on trends, innovations, and changes that affect media planning.	Read trade journals and professional literature to stay informed on trends, innovations, and changes that affect media planning.	3234	Core
onet.org.ai	Task	Manage_Sales_Team_Including_Setting_Goals_Providing_Incentives_And_Evaluating_Employee_Performance	Manage sales team, including setting goals, providing incentives, and evaluating employee performance.	Manage sales team, including setting goals, providing incentives, and evaluating employee performance.	18586	Supplemental
onet.org.ai	Task	Prepare_And_Negotiate_Advertising_And_Sales_Contracts	Prepare and negotiate advertising and sales contracts.	Prepare and negotiate advertising and sales contracts.	3228	Supplemental
onet.org.ai	Task	Formulate_Plans_To_Extend_Business_With_Established_Accounts_And_To_Transact_Business_As_Agent_For_Advertising_Accounts	Formulate plans to extend business with established accounts and to transact business as agent for advertising accounts.	Formulate plans to extend business with established accounts and to transact business as agent for advertising accounts.	3235	Supplemental
onet.org.ai	Task	Train_And_Direct_Workers_Engaged_In_Developing_And_Producing_Advertisements	Train and direct workers engaged in developing and producing advertisements.	Train and direct workers engaged in developing and producing advertisements.	3241	Supplemental
onet.org.ai	Task	Assemble_And_Communicate_With_A_Strong_Diverse_Coalition_Of_Organizations_Or_Public_Figures_Securing_Their_Cooperation_Support_And_Action_To_Further_Campaign_Goals	Assemble and communicate with a strong, diverse coalition of organizations or public figures, securing their cooperation, support, and action, to further campaign goals.	Assemble and communicate with a strong, diverse coalition of organizations or public figures, securing their cooperation, support, and action, to further campaign goals.	3240	Supplemental
onet.org.ai	Task	Provide_Presentation_And_Product_Demonstration_Support_During_The_Introduction_Of_New_Products_And_Services_To_Field_Staff_And_Customers	Provide presentation and product demonstration support during the introduction of new products and services to field staff and customers.	Provide presentation and product demonstration support during the introduction of new products and services to field staff and customers.	3236	Supplemental
onet.org.ai	Task	Represent_Company_At_Trade_Association_Meetings_To_Promote_Products	Represent company at trade association meetings to promote products.	Represent company at trade association meetings to promote products.	3245	Supplemental
onet.org.ai	Task	Direct_And_Coordinate_Product_Research_And_Development	Direct and coordinate product research and development.	Direct and coordinate product research and development.	3244	Supplemental
onet.org.ai	Task	Analyze_Marketing_Or_Sales_Trends_To_Forecast_Future_Conditions	Analyze marketing or sales trends to forecast future conditions.	Analyze marketing or sales trends to forecast future conditions.	21217	n/a
onet.org.ai	Task	Analyze_The_Effectiveness_Of_Marketing_Tactics_Or_Channels	Analyze the effectiveness of marketing tactics or channels.	Analyze the effectiveness of marketing tactics or channels.	21218	n/a
onet.org.ai	Task	Attend_Or_Participate_In_Conferences_Community_Events_And_Promotional_Events_Related_To_Products_Or_Technologies	Attend or participate in conferences, community events, and promotional events related to products or technologies.	Attend or participate in conferences, community events, and promotional events related to products or technologies.	21219	n/a
onet.org.ai	Task	Conduct_Research_On_Consumer_Opinions_And_Buying_Habits_And_Identify_Target_Audiences_For_Products_Services_Or_Technologies	Conduct research on consumer opinions and buying habits, and identify target audiences for products, services, or technologies.	Conduct research on consumer opinions and buying habits, and identify target audiences for products, services, or technologies.	21220	n/a
onet.org.ai	Task	Coordinate_With_Marketing_Team_Members_Graphic_Artists_And_Other_Workers_To_Develop_And_Implement_Marketing_Programs	Coordinate with marketing team members, graphic artists, and other workers to develop and implement marketing programs.	Coordinate with marketing team members, graphic artists, and other workers to develop and implement marketing programs.	21221	n/a
onet.org.ai	Task	Develop_Communications_Materials_Advertisements_Presentations_Or_Public_Relations_Initiatives_To_Promote_Awareness_Of_Products_And_Services	Develop communications materials, advertisements, presentations, or public relations initiatives to promote awareness of products and services.	Develop communications materials, advertisements, presentations, or public relations initiatives to promote awareness of products and services.	21222	n/a
onet.org.ai	Task	Develop_Comprehensive_Marketing_Strategies_Using_Knowledge_Of_Products_And_Technologies_Markets_And_Regulations	Develop comprehensive marketing strategies, using knowledge of products and technologies, markets, and regulations.	Develop comprehensive marketing strategies, using knowledge of products and technologies, markets, and regulations.	21223	n/a
onet.org.ai	Task	Devise_Or_Evaluate_Methods_And_Procedures_For_Collecting_Data_Such_As_Surveys_Opinion_Polls_And_Questionnaires	Devise or evaluate methods and procedures for collecting data, such as surveys, opinion polls, and questionnaires.	Devise or evaluate methods and procedures for collecting data, such as surveys, opinion polls, and questionnaires.	21224	n/a
onet.org.ai	Task	Maintain_Portfolios_Of_Marketing_Campaigns_Strategies_And_Other_Marketing_Products_Or_Ideas	Maintain portfolios of marketing campaigns, strategies, and other marketing products or ideas.	Maintain portfolios of marketing campaigns, strategies, and other marketing products or ideas.	21225	n/a
onet.org.ai	Task	Identify_Develop_Or_Evaluate_Marketing_Strategy_Based_On_Knowledge_Of_Establishment_Objectives_Market_Characteristics_And_Cost_And_Markup_Factors	Identify, develop, or evaluate marketing strategy, based on knowledge of establishment objectives, market characteristics, and cost and markup factors.	Identify, develop, or evaluate marketing strategy, based on knowledge of establishment objectives, market characteristics, and cost and markup factors.	951	Core
onet.org.ai	Task	Formulate_Direct_Or_Coordinate_Marketing_Activities_Or_Policies_To_Promote_Products_Or_Services_Working_With_Advertising_Or_Promotion_Managers	Formulate, direct, or coordinate marketing activities or policies to promote products or services, working with advertising or promotion managers.	Formulate, direct, or coordinate marketing activities or policies to promote products or services, working with advertising or promotion managers.	20709	Core
onet.org.ai	Task	Evaluate_The_Financial_Aspects_Of_Product_Development_Such_As_Budgets_Expenditures_Research_And_Development_Appropriations_Or_Return_On_Investment_And_Profit_Loss_Projections	Evaluate the financial aspects of product development, such as budgets, expenditures, research and development appropriations, or return-on-investment and profit-loss projections.	Evaluate the financial aspects of product development, such as budgets, expenditures, research and development appropriations, or return-on-investment and profit-loss projections.	952	Core
