$id	$type	$context	name	description	code	hierarchyID
https://apqc.org.ai/Process/19970	https://apqc.org.ai/Process	https://apqc.org.ai	Develop content strategy	Planning, development, and management of content-written or in other media. Getting the right content to the right user at the right time through strategic planning of content creation, delivery, and governance.	19970	1.2.7.2.7
https://apqc.org.ai/Process/19971	https://apqc.org.ai/Process	https://apqc.org.ai	Design customer experience support structure	Creating a roadmap for customer experience support with an overall approach, process flow, and impact timeframe. 	19971	1.2.7.3
https://apqc.org.ai/Process/19972	https://apqc.org.ai/Process	https://apqc.org.ai	Identify required capabilities	Determining the necessary skills and competencies required to efficiently collect customer experiences through the support structure.	19972	1.2.7.3.1
https://apqc.org.ai/Process/19973	https://apqc.org.ai/Process	https://apqc.org.ai	Identify impact on functional processes	Identifying the affect of customer experience through customer experience support structure on other functions of customer services related to customer.	19973	1.2.7.3.2
https://apqc.org.ai/Process/19974	https://apqc.org.ai/Process	https://apqc.org.ai	Develop customer experience roadmap to develop and implement defined capabilities	Defining a standard guideline to create and execute the capacities of registering customer experiences in a timely manner. Create a common understanding of what behaviors are required to implement the strategy. Define what talent/skills your organization needs to reach customer experience goals.	19974	1.2.7.4
https://apqc.org.ai/Process/18916	https://apqc.org.ai/Process	https://apqc.org.ai	Communicate strategies internally and externally	Conveying planned procedures and methods to both internal departments and external stakeholders like customers, suppliers, etc., in an effective manner based on organizational objective.	18916	1.2.8
https://apqc.org.ai/Process/11304	https://apqc.org.ai/Process	https://apqc.org.ai	Develop financial strategies	Develop financial strategies	11304	1.2.9
https://apqc.org.ai/Process/11305	https://apqc.org.ai/Process	https://apqc.org.ai	Set corporate financial targets	Set corporate financial targets	11305	1.2.9.1
https://apqc.org.ai/Process/11306	https://apqc.org.ai/Process	https://apqc.org.ai	Communicate targets to operating divisions	Communicate targets to operating divisions	11306	1.2.9.2
https://apqc.org.ai/Process/11307	https://apqc.org.ai/Process	https://apqc.org.ai	Analyze portfolio positioning	Analyze portfolio positioning	11307	1.2.10
https://apqc.org.ai/Process/11308	https://apqc.org.ai/Process	https://apqc.org.ai	Determine growth potential	Determine growth potential	11308	1.2.10.1
https://apqc.org.ai/Process/11309	https://apqc.org.ai/Process	https://apqc.org.ai	Determine relative market share	Determine relative market share	11309	1.2.10.2
https://apqc.org.ai/Process/11310	https://apqc.org.ai/Process	https://apqc.org.ai	Assess cash flow potential	Assess cash flow potential	11310	1.2.10.3
https://apqc.org.ai/Process/11311	https://apqc.org.ai/Process	https://apqc.org.ai	Determine optimal portfolio	Determine optimal portfolio	11311	1.2.10.4
https://apqc.org.ai/Process/10016	https://apqc.org.ai/Process	https://apqc.org.ai	Execute and measure strategic initiatives	Managing strategic initiatives, from development through selection, execution, and evaluation. Conduct and oversee strategic projects supporting long-term objectives. Administer programs of strategic significance by developing such initiatives, select the most appropriate projects, and formulate measures to assess their impact.	10016	1.3
https://apqc.org.ai/Process/11683	https://apqc.org.ai/Process	https://apqc.org.ai	Evaluate strategic initiatives	Evaluate strategic initiatives	11683	1.3.1
https://apqc.org.ai/Process/11684	https://apqc.org.ai/Process	https://apqc.org.ai	Select strategic initiatives	Select strategic initiatives	11684	1.3.2
https://apqc.org.ai/Process/11685	https://apqc.org.ai/Process	https://apqc.org.ai	Manage strategic business portfolio	Manage strategic business portfolio	11685	1.3.3
https://apqc.org.ai/Process/11686	https://apqc.org.ai/Process	https://apqc.org.ai	Establish high-level measures	Establish high-level measures	11686	1.3.4
https://apqc.org.ai/Process/20944	https://apqc.org.ai/Process	https://apqc.org.ai	Develop and maintain business models	Establishing how an organization creates, delivers and captures value or makes profit. Identify the products or services that a business will sell, its target market, anticipated expenses, and other core aspects of its modus operandi. Revise the plan as required to reflect changing circumstances.	20944	1.4
